Geneid	CO2-0-04percent_Lane1-S1_CO2-adaptation	CO2-0-04percent_Lane2-S2_CO2-adaptation	CO2-0-04percent_Lane2-S3_CO2-adaptation	CO2-0-04percent_Lane2-S4_CO2-adaptation	CO2-30percent_Lane1-S14_CO2-adaptation	CO2-30percent_Lane1-S16_CO2-adaptation	CO2-30percent_Lane2-S13_CO2-adaptation	CO2-30percent_Lane2-S15_CO2-adaptation	CO2-4percent_Lane1-S6_CO2-adaptation	CO2-4percent_Lane1-S7_CO2-adaptation	CO2-4percent_Lane2-S5_CO2-adaptation	CO2-4percent_Lane2-S8_CO2-adaptation	CO2-8percent_Lane1-S12_CO2-adaptation	CO2-8percent_Lane2-S10_CO2-adaptation	CO2-8percent_Lane2-S11_CO2-adaptation	CO2-8percent_Lane2-S9_CO2-adaptation
gene-SYNPCC7002_RS02980	1230.3057744734144	1270.6855541007794	1323.9571209712174	1247.7065858571802	1262.9464946210335	1334.7358267820712	1316.5240308322077	1191.0673196471666	1860.4778223932533	1963.1261387611357	2190.4115007867063	1944.2785106539243	2205.664408312729	2049.7001200142413	2100.1075889705876	2167.5379129743965
gene-SYNPCC7002_RS02985	1924.8693071534055	2318.3528272777485	2305.2429871028253	2374.881006838561	1878.4146596264447	1649.2739826835839	1869.6606199057398	1914.3279691769555	1524.2893038718614	1541.6490063620297	1454.7306394237748	1741.6308132270399	1455.4322922961903	1725.9934343938694	1584.7206840194535	1529.6159063632422
gene-SYNPCC7002_RS02990	988.7184587586348	1033.4044761411442	929.3659790346976	1013.264902527328	1303.6867041249377	1162.4236196360253	1177.0117827887946	1306.704923496406	1258.5067578156822	1231.8566661443904	1141.6749537374212	1189.843106980342	1169.0291555695885	1512.4000885541975	1307.2770034344453	1134.988971616561
gene-SYNPCC7002_RS02995	997.6661371184415	1618.179154609972	1275.931225406575	1488.77091560878	5360.247564727981	4679.78073693468	4501.726200950131	4805.268065407942	1184.5804867272086	1215.2369054031008	1161.2409340928184	1308.6646484434953	1321.2371118802669	1317.380077135367	1404.1471698759906	1349.1817621575326
gene-SYNPCC7002_RS03000	1432.7469973640398	1166.9561211129608	842.4001681473726	739.0873406669922	1360.4319959339473	1387.614705165514	1415.7545734546352	1479.1100783261813	2269.712537347304	2304.8284196020513	2328.3516622922557	3649.286246032732	1732.8290410754146	2287.1734672521375	2081.2978479139765	1786.8800732629961
gene-SYNPCC7002_RS03010	1062.5368052270396	1150.1000882524402	1082.5296459705835	1197.3744730519013	1716.90882909311	1746.8263962530386	1714.4286819419422	1666.2327463731326	1959.0461838445515	1846.1230231424565	1611.258482266952	1515.3815767424057	1774.2584256333507	1970.1001153534942	1927.9984583025991	1822.966902104138
gene-SYNPCC7002_RS03015	2408.0439385829645	2651.5836307511163	2405.188769764378	2642.4359222771495	3627.333653329765	3552.9136044875218	3697.0745731504458	3634.174513698372	3063.53987689258	3035.4331017891454	2742.1721468089045	2886.712380615098	2943.2875812029392	3201.246854106385	2996.3917503180883	2814.7726496090713
gene-SYNPCC7002_RS03020	1108.3936568210488	1052.85374482636	955.3259225831529	1047.7026639204137	1593.2331930991147	1866.259725015642	1678.0768990010529	1690.4115180870645	1420.4404944856722	1542.3137967916814	1395.0543993398137	1438.8800363483208	1643.6658003963782	1467.2934192464409	1399.444734611838	1459.7704311868386
gene-SYNPCC7002_RS03025	117.43827847246227	99.83957925077553	160.9516500004225	104.63781346360642	108.39805743003109	92.99388957088202	56.98387596139406	106.17634535248352	121.45030250249242	121.65664862624038	142.83165659439888	201.02000507807423	116.18240452116865	120.72667373546665	119.4418557094781	116.40912529400626
gene-SYNPCC7002_RS03030	2043.4260454208436	2293.7170869431416	2123.5233822636387	2145.7374406461063	3636.7912019646	3593.9403204746754	3437.6996894641006	3591.073224990928	2520.533814254625	2352.6933305369657	2206.0642850710237	2129.835438418301	2548.8077891078083	2548.5268158882577	2591.041830548127	2427.1302623800307
gene-SYNPCC7002_RS03035	511.1361263039549	430.47714689944775	417.95509113012935	352.32478963695326	851.1793771351435	757.6266885627741	822.3362789601179	810.5144778887603	656.5356932381112	626.2325847317948	715.1365819897643	851.2830984277961	519.6685845636769	595.6733682112585	615.0785325511707	579.7174439641511
gene-SYNPCC7002_RS03040	854.5032833615351	797.4200160938565	717.7924391147874	663.5891714590737	1618.695824039055	1525.2821299224079	1648.6024804003318	1422.3425273456457	1301.6304159506253	1232.5214565740418	1333.421561220313	1617.1123485430505	1024.0263096168121	1265.6400741058812	1134.2273857136267	1026.7284850931353
gene-SYNPCC7002_RS03045	1522.2237809621063	1537.7888440444126	1379.770999600396	1548.3747334045052	1964.2601010811004	1835.261761825348	1582.7762788587213	1942.7117446672232	1133.5361566899292	1185.9861264984308	1120.1523753464844	1427.4861899066486	1349.1569145171368	1292.1734089927968	1267.776547215563	1129.1685153518606
gene-SYNPCC7002_RS03050	0	7.779707474086405	2.595994354845524	7.94717570609669	4.36502244684689	0	1.9649612400480712	2.1025018881679904	0	3.988742577909521	3.9131960710794216	1.6276923488103177	0	13.266667443457873	9.404870528305363	0
gene-SYNPCC7002_RS03055	979.7707803988282	1029.514622404101	909.8960213733561	1072.8687203230531	1559.0405172654807	1540.781111517555	1458.983720735693	1630.4902142742767	1853.437225146732	1881.3569159139906	1859.746432780495	1693.6138889371355	1901.2484956913722	1905.0934448805506	1987.249142630923	1719.3627805924725
gene-SYNPCC7002_RS03060	1120.696714565783	1160.473031551222	1064.3576854866649	1076.8423081761016	1842.7669763105287	1627.3930674904352	1624.0404648997308	1591.5939293431688	2384.122242603275	2206.4394360136166	2502.48888745529	2024.849281920035	2167.8375789337438	2628.1268205490046	2603.268162234924	2519.0934713622955
gene-SYNPCC7002_RS03065	2733.5157389209317	2856.449260902058	2742.6680358942963	3014.6286511793446	2805.2544258402677	2673.1184727630007	2586.871472523286	2805.7887697601836	3278.27809291148	3176.368672875282	3071.858915797346	2911.9416120216583	3200.8702764979334	3547.5068743806355	3332.14562817859	3148.8668392028694
gene-SYNPCC7002_RS03070	356.78867459729014	353.9766900709314	324.4992943556905	335.1059089404104	617.6506762288349	702.0126957801878	666.1218603762961	621.2893079536412	664.4563651404476	695.3707894155598	727.8544692207724	718.6261719997552	813.2768316481805	757.5267110214446	669.6267816153418	736.8697631110596
