Geneid	CO2	avg.z	locus
gene-SYNPCC7002_RS12430	30	-1.2483945713136062	32049.SYNPCC7002_A2505
gene-SYNPCC7002_RS12435	0.04	-1.273637510875957	32049.SYNPCC7002_A2506
gene-SYNPCC7002_RS12435	4	0.4513404914707888	32049.SYNPCC7002_A2506
gene-SYNPCC7002_RS12435	8	0.4997935653234809	32049.SYNPCC7002_A2506
gene-SYNPCC7002_RS12435	30	0.32250345408167774	32049.SYNPCC7002_A2506
gene-SYNPCC7002_RS12440	0.04	-1.2455614570373967	32049.SYNPCC7002_A2507
gene-SYNPCC7002_RS12440	4	0.8836436108941206	32049.SYNPCC7002_A2507
gene-SYNPCC7002_RS12440	8	0.9696086624458411	32049.SYNPCC7002_A2507
gene-SYNPCC7002_RS12440	30	-0.6076908163025707	32049.SYNPCC7002_A2507
gene-SYNPCC7002_RS12445	0.04	-1.0561227415891248	32049.SYNPCC7002_A2508
gene-SYNPCC7002_RS12445	4	0.6440041323048611	32049.SYNPCC7002_A2508
gene-SYNPCC7002_RS12445	8	1.1637370288801712	32049.SYNPCC7002_A2508
gene-SYNPCC7002_RS12445	30	-0.7516184195959362	32049.SYNPCC7002_A2508
gene-SYNPCC7002_RS12450	0.04	-1.6429110373923055	32049.SYNPCC7002_A2509
gene-SYNPCC7002_RS12450	4	0.4927634340221449	32049.SYNPCC7002_A2509
gene-SYNPCC7002_RS12450	8	0.7063740040341489	32049.SYNPCC7002_A2509
gene-SYNPCC7002_RS12450	30	0.443773599336008	32049.SYNPCC7002_A2509
gene-SYNPCC7002_RS12460	0.04	-0.843909044372736	32049.SYNPCC7002_A2511
gene-SYNPCC7002_RS12460	4	0.5398378878875225	32049.SYNPCC7002_A2511
gene-SYNPCC7002_RS12460	8	1.1773129961252329	32049.SYNPCC7002_A2511
gene-SYNPCC7002_RS12460	30	-0.8732418396400119	32049.SYNPCC7002_A2511
gene-SYNPCC7002_RS12465	0.04	-1.1117356325491845	32049.SYNPCC7002_A2513
gene-SYNPCC7002_RS12465	4	0.5445941320518344	32049.SYNPCC7002_A2513
gene-SYNPCC7002_RS12465	8	-0.1890433500751173	32049.SYNPCC7002_A2513
gene-SYNPCC7002_RS12465	30	0.75618485057248	32049.SYNPCC7002_A2513
gene-SYNPCC7002_RS12470	0.04	1.6568010350811937	32049.SYNPCC7002_A2514
gene-SYNPCC7002_RS12470	4	-0.4731952287312854	32049.SYNPCC7002_A2514
gene-SYNPCC7002_RS12470	8	-0.5242349730547461	32049.SYNPCC7002_A2514
gene-SYNPCC7002_RS12470	30	-0.6593708332951518	32049.SYNPCC7002_A2514
gene-SYNPCC7002_RS12475	0.04	1.2483332399398923	32049.SYNPCC7002_A2515
gene-SYNPCC7002_RS12475	4	-0.8479403485286456	32049.SYNPCC7002_A2515
gene-SYNPCC7002_RS12475	8	-0.9918944859693283	32049.SYNPCC7002_A2515
gene-SYNPCC7002_RS12475	30	0.5915015945580804	32049.SYNPCC7002_A2515
gene-SYNPCC7002_RS12480	0.04	-1.36846047876821	32049.SYNPCC7002_A2516
gene-SYNPCC7002_RS12480	4	0.9412964367860301	32049.SYNPCC7002_A2516
gene-SYNPCC7002_RS12480	8	0.7258466802697787	32049.SYNPCC7002_A2516
gene-SYNPCC7002_RS12480	30	-0.29868263828760827	32049.SYNPCC7002_A2516
gene-SYNPCC7002_RS12485	0.04	-1.482960120436212	32049.SYNPCC7002_A2517
gene-SYNPCC7002_RS12485	4	0.6452237434175236	32049.SYNPCC7002_A2517
gene-SYNPCC7002_RS12485	8	0.8996273157148663	32049.SYNPCC7002_A2517
gene-SYNPCC7002_RS12485	30	-0.061890938696153044	32049.SYNPCC7002_A2517
gene-SYNPCC7002_RS12490	0.04	-1.1938578507799371	32049.SYNPCC7002_A2518
gene-SYNPCC7002_RS12490	4	0.4807395746518249	32049.SYNPCC7002_A2518
gene-SYNPCC7002_RS12490	8	0.6369408947620083	32049.SYNPCC7002_A2518
gene-SYNPCC7002_RS12490	30	0.07617738136611975	32049.SYNPCC7002_A2518
gene-SYNPCC7002_RS12495	0.04	-1.5669024222207737	32049.SYNPCC7002_A2519
gene-SYNPCC7002_RS12495	4	0.5920893116176698	32049.SYNPCC7002_A2519
gene-SYNPCC7002_RS12495	8	0.4225741988032839	32049.SYNPCC7002_A2519
gene-SYNPCC7002_RS12495	30	0.5522389117998294	32049.SYNPCC7002_A2519
gene-SYNPCC7002_RS12500	0.04	0.7822524572699278	32049.SYNPCC7002_A2520
gene-SYNPCC7002_RS12500	4	-0.8397674598491595	32049.SYNPCC7002_A2520
gene-SYNPCC7002_RS12500	8	-1.0591826007241771	32049.SYNPCC7002_A2520
gene-SYNPCC7002_RS12500	30	1.116697603303408	32049.SYNPCC7002_A2520
gene-SYNPCC7002_RS12505	0.04	-0.9408602668820367	32049.SYNPCC7002_A2521
gene-SYNPCC7002_RS12505	4	0.6803634039725189	32049.SYNPCC7002_A2521
gene-SYNPCC7002_RS12505	8	0.6952518455098841	32049.SYNPCC7002_A2521
gene-SYNPCC7002_RS12505	30	-0.43475498260036516	32049.SYNPCC7002_A2521
gene-SYNPCC7002_RS12510	0.04	-0.722130163345301	32049.SYNPCC7002_A2522
gene-SYNPCC7002_RS12510	4	0.5984375817779396	32049.SYNPCC7002_A2522
gene-SYNPCC7002_RS12510	8	1.1677621643774596	32049.SYNPCC7002_A2522
gene-SYNPCC7002_RS12510	30	-1.0440695828101019	32049.SYNPCC7002_A2522
gene-SYNPCC7002_RS12515	0.04	1.6194628477718664	32049.SYNPCC7002_A2523
gene-SYNPCC7002_RS12515	4	-0.3427948743300133	32049.SYNPCC7002_A2523
gene-SYNPCC7002_RS12515	8	-0.415662377808947	32049.SYNPCC7002_A2523
gene-SYNPCC7002_RS12515	30	-0.8610055956329092	32049.SYNPCC7002_A2523
gene-SYNPCC7002_RS12525	0.04	-1.5358180278812719	32049.SYNPCC7002_A2525
gene-SYNPCC7002_RS12525	4	0.5361459363151759	32049.SYNPCC7002_A2525
gene-SYNPCC7002_RS12525	8	0.9037737407519988	32049.SYNPCC7002_A2525
gene-SYNPCC7002_RS12525	30	0.09589835081408875	32049.SYNPCC7002_A2525
gene-SYNPCC7002_RS12530	0.04	-0.1244180943242195	32049.SYNPCC7002_A2527
gene-SYNPCC7002_RS12530	4	-0.8406124453118521	32049.SYNPCC7002_A2527
gene-SYNPCC7002_RS12530	8	-0.6029558172320543	32049.SYNPCC7002_A2527
gene-SYNPCC7002_RS12530	30	1.5679863568681338	32049.SYNPCC7002_A2527
gene-SYNPCC7002_RS12535	0.04	-0.6881684444191951	32049.SYNPCC7002_A2528
gene-SYNPCC7002_RS12535	4	-0.5074602918836935	32049.SYNPCC7002_A2528
gene-SYNPCC7002_RS12535	8	-0.4586659362025473	32049.SYNPCC7002_A2528
gene-SYNPCC7002_RS12535	30	1.6542946725054324	32049.SYNPCC7002_A2528
gene-SYNPCC7002_RS12540	0.04	-0.5054591452526319	32049.SYNPCC7002_A2529
gene-SYNPCC7002_RS12540	4	-0.7529333788661678	32049.SYNPCC7002_A2529
gene-SYNPCC7002_RS12540	8	-0.19971744770251804	32049.SYNPCC7002_A2529
gene-SYNPCC7002_RS12540	30	1.4581099718212984	32049.SYNPCC7002_A2529
gene-SYNPCC7002_RS12550	0.04	-0.4839079969696284	32049.SYNPCC7002_A2531
gene-SYNPCC7002_RS12550	4	0.6441062963739211	32049.SYNPCC7002_A2531
gene-SYNPCC7002_RS12550	8	1.142012290729855	32049.SYNPCC7002_A2531
gene-SYNPCC7002_RS12550	30	-1.3022105901341279	32049.SYNPCC7002_A2531
gene-SYNPCC7002_RS12555	0.04	-0.6653301069415719	32049.SYNPCC7002_A2532
gene-SYNPCC7002_RS12555	4	0.36745997615856135	32049.SYNPCC7002_A2532
gene-SYNPCC7002_RS12555	8	1.2951492079637923	32049.SYNPCC7002_A2532
gene-SYNPCC7002_RS12555	30	-0.9972790771808092	32049.SYNPCC7002_A2532
gene-SYNPCC7002_RS12560	0.04	-1.2462174544524232	32049.SYNPCC7002_A2533
gene-SYNPCC7002_RS12560	4	0.6764259264621297	32049.SYNPCC7002_A2533
gene-SYNPCC7002_RS12560	8	1.0325111519937495	32049.SYNPCC7002_A2533
gene-SYNPCC7002_RS12560	30	-0.4627196240034728	32049.SYNPCC7002_A2533
gene-SYNPCC7002_RS12565	0.04	1.2845663190120842	32049.SYNPCC7002_A2534
gene-SYNPCC7002_RS12565	4	-0.20224195566847247	32049.SYNPCC7002_A2534
gene-SYNPCC7002_RS12565	8	-0.29265709387599426	32049.SYNPCC7002_A2534
gene-SYNPCC7002_RS12565	30	-0.7896672694675818	32049.SYNPCC7002_A2534
gene-SYNPCC7002_RS12570	0.04	1.3696219472995763	32049.SYNPCC7002_A2535
gene-SYNPCC7002_RS12570	4	-0.7115248911844355	32049.SYNPCC7002_A2535
gene-SYNPCC7002_RS12570	8	-0.831889229451388	32049.SYNPCC7002_A2535
gene-SYNPCC7002_RS12570	30	0.17379217333624492	32049.SYNPCC7002_A2535
gene-SYNPCC7002_RS12575	0.04	-1.168903364140553	32049.SYNPCC7002_A2536
gene-SYNPCC7002_RS12575	4	0.3433963183382088	32049.SYNPCC7002_A2536
gene-SYNPCC7002_RS12575	8	1.323896012891257	32049.SYNPCC7002_A2536
gene-SYNPCC7002_RS12575	30	-0.49838896708887365	32049.SYNPCC7002_A2536
gene-SYNPCC7002_RS12580	0.04	-1.6277757509256021	32049.SYNPCC7002_A2537
gene-SYNPCC7002_RS12580	4	0.5822479359176208	32049.SYNPCC7002_A2537
gene-SYNPCC7002_RS12580	8	0.7872884772311272	32049.SYNPCC7002_A2537
gene-SYNPCC7002_RS12580	30	0.2582393377768427	32049.SYNPCC7002_A2537
gene-SYNPCC7002_RS12585	0.04	-1.625794253817959	32049.SYNPCC7002_A2538
gene-SYNPCC7002_RS12585	4	0.3289534295356081	32049.SYNPCC7002_A2538
gene-SYNPCC7002_RS12585	8	0.4903927254052032	32049.SYNPCC7002_A2538
gene-SYNPCC7002_RS12585	30	0.8064480988771154	32049.SYNPCC7002_A2538
gene-SYNPCC7002_RS12590	0.04	-1.5828046374881781	32049.SYNPCC7002_A2539
gene-SYNPCC7002_RS12590	4	0.39071453632607833	32049.SYNPCC7002_A2539
gene-SYNPCC7002_RS12590	8	0.21504019355245751	32049.SYNPCC7002_A2539
gene-SYNPCC7002_RS12590	30	0.9770499076096405	32049.SYNPCC7002_A2539
gene-SYNPCC7002_RS12595	0.04	1.5557589037727966	32049.SYNPCC7002_A2540
gene-SYNPCC7002_RS12595	4	-0.21929028145241705	32049.SYNPCC7002_A2540
gene-SYNPCC7002_RS12595	8	-0.25616146915435517	32049.SYNPCC7002_A2540
gene-SYNPCC7002_RS12595	30	-1.0803071531660091	32049.SYNPCC7002_A2540
gene-SYNPCC7002_RS12600	0.04	1.6658594301946594	32049.SYNPCC7002_A2541
gene-SYNPCC7002_RS12600	4	-0.5048516760328907	32049.SYNPCC7002_A2541
gene-SYNPCC7002_RS12600	8	-0.45454939845681847	32049.SYNPCC7002_A2541
gene-SYNPCC7002_RS12600	30	-0.7064583557049471	32049.SYNPCC7002_A2541
gene-SYNPCC7002_RS12605	0.04	1.1644991103243083	32049.SYNPCC7002_A2542
gene-SYNPCC7002_RS12605	4	0.2137866149089801	32049.SYNPCC7002_A2542
gene-SYNPCC7002_RS12605	8	0.04524135732430426	32049.SYNPCC7002_A2542
gene-SYNPCC7002_RS12605	30	-1.4235270825575994	32049.SYNPCC7002_A2542
gene-SYNPCC7002_RS12610	0.04	0.9992619252916507	32049.SYNPCC7002_A2543
gene-SYNPCC7002_RS12610	4	-0.9957993249999432	32049.SYNPCC7002_A2543
gene-SYNPCC7002_RS12610	8	-0.8564375156522925	32049.SYNPCC7002_A2543
gene-SYNPCC7002_RS12610	30	0.852974915360579	32049.SYNPCC7002_A2543
gene-SYNPCC7002_RS12620	0.04	-1.4789342013600715	32049.SYNPCC7002_A2545
gene-SYNPCC7002_RS12620	4	0.9520765419040436	32049.SYNPCC7002_A2545
gene-SYNPCC7002_RS12620	8	0.6294613770161834	32049.SYNPCC7002_A2545
gene-SYNPCC7002_RS12620	30	-0.1026037175601374	32049.SYNPCC7002_A2545
gene-SYNPCC7002_RS12625	0.04	-1.4728982082431503	32049.SYNPCC7002_A2546
gene-SYNPCC7002_RS12625	4	0.7734496820271519	32049.SYNPCC7002_A2546
gene-SYNPCC7002_RS12625	8	0.7967797045253677	32049.SYNPCC7002_A2546
gene-SYNPCC7002_RS12625	30	-0.09733117830933719	32049.SYNPCC7002_A2546
gene-SYNPCC7002_RS12630	0.04	1.6615753130274507	32049.SYNPCC7002_A2547
gene-SYNPCC7002_RS12630	4	-0.5098103782346436	32049.SYNPCC7002_A2547
gene-SYNPCC7002_RS12630	8	-0.6042963659254226	32049.SYNPCC7002_A2547
gene-SYNPCC7002_RS12630	30	-0.5474685688673775	32049.SYNPCC7002_A2547
gene-SYNPCC7002_RS12635	0.04	1.300998354130772	32049.SYNPCC7002_A2548
gene-SYNPCC7002_RS12635	4	-0.7590364792518152	32049.SYNPCC7002_A2548
gene-SYNPCC7002_RS12635	8	-0.9826257474858573	32049.SYNPCC7002_A2548
gene-SYNPCC7002_RS12635	30	0.4406638726068831	32049.SYNPCC7002_A2548
gene-SYNPCC7002_RS12640	0.04	-1.4702689145817176	32049.SYNPCC7002_A2549
gene-SYNPCC7002_RS12640	4	1.0635854707890156	32049.SYNPCC7002_A2549
gene-SYNPCC7002_RS12640	8	0.42602708338863404	32049.SYNPCC7002_A2549
gene-SYNPCC7002_RS12640	30	-0.01934363959594633	32049.SYNPCC7002_A2549
gene-SYNPCC7002_RS12645	0.04	-1.505793414797323	32049.SYNPCC7002_A2550
gene-SYNPCC7002_RS12645	4	0.7916575326129689	32049.SYNPCC7002_A2550
gene-SYNPCC7002_RS12645	8	0.5049553721891236	32049.SYNPCC7002_A2550
gene-SYNPCC7002_RS12645	30	0.20918050999522844	32049.SYNPCC7002_A2550
gene-SYNPCC7002_RS12650	0.04	1.6567185935652051	32049.SYNPCC7002_A2551
gene-SYNPCC7002_RS12650	4	-0.5782901921615238	32049.SYNPCC7002_A2551
gene-SYNPCC7002_RS12650	8	-0.4862685091437154	32049.SYNPCC7002_A2551
gene-SYNPCC7002_RS12650	30	-0.5921598922599617	32049.SYNPCC7002_A2551
gene-SYNPCC7002_RS12655	0.04	-1.515449491499115	32049.SYNPCC7002_A2552
gene-SYNPCC7002_RS12655	4	0.8239781847832928	32049.SYNPCC7002_A2552
gene-SYNPCC7002_RS12655	8	0.5956216900437149	32049.SYNPCC7002_A2552
gene-SYNPCC7002_RS12655	30	0.09584961667210212	32049.SYNPCC7002_A2552
gene-SYNPCC7002_RS12660	0.04	0.9838352917335522	32049.SYNPCC7002_A2553
gene-SYNPCC7002_RS12660	4	-0.8656221051635309	32049.SYNPCC7002_A2553
gene-SYNPCC7002_RS12660	8	-0.8693294395290115	32049.SYNPCC7002_A2553
gene-SYNPCC7002_RS12660	30	0.7511162529590084	32049.SYNPCC7002_A2553
gene-SYNPCC7002_RS12665	0.04	-1.6452747702075194	32049.SYNPCC7002_A2554
gene-SYNPCC7002_RS12665	4	0.5534394245734603	32049.SYNPCC7002_A2554
gene-SYNPCC7002_RS12665	8	0.6362639383527376	32049.SYNPCC7002_A2554
gene-SYNPCC7002_RS12665	30	0.4555714072813251	32049.SYNPCC7002_A2554
gene-SYNPCC7002_RS12670	0.04	-0.8523682711686817	32049.SYNPCC7002_A2555
gene-SYNPCC7002_RS12670	4	0.18515254889118077	32049.SYNPCC7002_A2555
gene-SYNPCC7002_RS12670	8	-0.410022617326355	32049.SYNPCC7002_A2555
gene-SYNPCC7002_RS12670	30	1.0772383396038754	32049.SYNPCC7002_A2555
gene-SYNPCC7002_RS12675	0.04	1.5545009761685606	32049.SYNPCC7002_A2556
gene-SYNPCC7002_RS12675	4	-0.3103218828916419	32049.SYNPCC7002_A2556
gene-SYNPCC7002_RS12675	8	-0.36038626785769895	32049.SYNPCC7002_A2556
gene-SYNPCC7002_RS12675	30	-0.8837928254192321	32049.SYNPCC7002_A2556
gene-SYNPCC7002_RS12680	0.04	-0.39803160127981	32049.SYNPCC7002_A2557
gene-SYNPCC7002_RS12680	4	-0.6116582787153021	32049.SYNPCC7002_A2557
gene-SYNPCC7002_RS12680	8	-0.635792775362889	32049.SYNPCC7002_A2557
gene-SYNPCC7002_RS12680	30	1.6454826553579975	32049.SYNPCC7002_A2557
gene-SYNPCC7002_RS12685	0.04	-1.5491278491479372	32049.SYNPCC7002_A2558
gene-SYNPCC7002_RS12685	4	0.8099308798112206	32049.SYNPCC7002_A2558
gene-SYNPCC7002_RS12685	8	0.7055819191953983	32049.SYNPCC7002_A2558
gene-SYNPCC7002_RS12685	30	0.03361505014130446	32049.SYNPCC7002_A2558
gene-SYNPCC7002_RS12690	0.04	-1.565174865198023	32049.SYNPCC7002_A2559
gene-SYNPCC7002_RS12690	4	0.6983100398831347	32049.SYNPCC7002_A2559
gene-SYNPCC7002_RS12690	8	0.7932014674878899	32049.SYNPCC7002_A2559
gene-SYNPCC7002_RS12690	30	0.07366335782700369	32049.SYNPCC7002_A2559
gene-SYNPCC7002_RS12695	0.04	-1.5398754423215577	32049.SYNPCC7002_A2560
gene-SYNPCC7002_RS12695	4	0.7343490150832321	32049.SYNPCC7002_A2560
gene-SYNPCC7002_RS12695	8	0.7848302161145753	32049.SYNPCC7002_A2560
gene-SYNPCC7002_RS12695	30	0.020696211123753097	32049.SYNPCC7002_A2560
gene-SYNPCC7002_RS12700	0.04	1.237294248540737	32049.SYNPCC7002_A2561
gene-SYNPCC7002_RS12700	4	-0.6832193906812485	32049.SYNPCC7002_A2561
gene-SYNPCC7002_RS12700	8	-0.2228635805939597	32049.SYNPCC7002_A2561
gene-SYNPCC7002_RS12700	30	-0.33121127726555477	32049.SYNPCC7002_A2561
gene-SYNPCC7002_RS12705	0.04	1.5327458124344542	32049.SYNPCC7002_A2562
gene-SYNPCC7002_RS12705	4	-0.5905137838437953	32049.SYNPCC7002_A2562
gene-SYNPCC7002_RS12705	8	-0.9768040414149994	32049.SYNPCC7002_A2562
gene-SYNPCC7002_RS12705	30	0.03457201282435163	32049.SYNPCC7002_A2562
gene-SYNPCC7002_RS12720	0.04	-1.3936285394348213	32049.SYNPCC7002_A2565
gene-SYNPCC7002_RS12720	4	0.8641430005686075	32049.SYNPCC7002_A2565
gene-SYNPCC7002_RS12720	8	0.854932809041056	32049.SYNPCC7002_A2565
gene-SYNPCC7002_RS12720	30	-0.3254472701748432	32049.SYNPCC7002_A2565
gene-SYNPCC7002_RS12725	0.04	-1.4093797583676282	32049.SYNPCC7002_A2566
gene-SYNPCC7002_RS12725	4	0.8041496260246663	32049.SYNPCC7002_A2566
gene-SYNPCC7002_RS12725	8	0.7546610156082492	32049.SYNPCC7002_A2566
gene-SYNPCC7002_RS12725	30	-0.14943088326529586	32049.SYNPCC7002_A2566
gene-SYNPCC7002_RS12730	0.04	-0.6248253329809532	32049.SYNPCC7002_A2567
gene-SYNPCC7002_RS12730	4	0.5757708974272997	32049.SYNPCC7002_A2567
gene-SYNPCC7002_RS12730	8	0.988407966830393	32049.SYNPCC7002_A2567
gene-SYNPCC7002_RS12730	30	-0.9393535312767275	32049.SYNPCC7002_A2567
gene-SYNPCC7002_RS12740	0.04	1.580162159292803	32049.SYNPCC7002_A2569
gene-SYNPCC7002_RS12740	4	-0.4269734764757569	32049.SYNPCC7002_A2569
gene-SYNPCC7002_RS12740	8	-0.8245331554176526	32049.SYNPCC7002_A2569
gene-SYNPCC7002_RS12740	30	-0.32865552739939236	32049.SYNPCC7002_A2569
gene-SYNPCC7002_RS12745	0.04	0.17699431935486573	32049.SYNPCC7002_A2570
gene-SYNPCC7002_RS12745	4	-0.8392905438639635	32049.SYNPCC7002_A2570
gene-SYNPCC7002_RS12745	8	-0.8221328607004716	32049.SYNPCC7002_A2570
gene-SYNPCC7002_RS12745	30	1.4844290852095723	32049.SYNPCC7002_A2570
gene-SYNPCC7002_RS12750	0.04	-0.4947041696802174	32049.SYNPCC7002_A2571
gene-SYNPCC7002_RS12750	4	-0.6478738349693027	32049.SYNPCC7002_A2571
gene-SYNPCC7002_RS12750	8	-0.4854518316606215	32049.SYNPCC7002_A2571
gene-SYNPCC7002_RS12750	30	1.628029836310176	32049.SYNPCC7002_A2571
gene-SYNPCC7002_RS12755	0.04	1.5172226875777333	32049.SYNPCC7002_A2573
gene-SYNPCC7002_RS12755	4	-0.7043547108080268	32049.SYNPCC7002_A2573
gene-SYNPCC7002_RS12755	8	-0.9373555402402669	32049.SYNPCC7002_A2573
gene-SYNPCC7002_RS12755	30	0.12448756347056955	32049.SYNPCC7002_A2573
gene-SYNPCC7002_RS12760	0.04	1.539547777378127	32049.SYNPCC7002_A2572
gene-SYNPCC7002_RS12760	4	-0.12339264534926365	32049.SYNPCC7002_A2572
gene-SYNPCC7002_RS12760	8	-0.3341906571480747	32049.SYNPCC7002_A2572
gene-SYNPCC7002_RS12760	30	-1.0819644748807855	32049.SYNPCC7002_A2572
gene-SYNPCC7002_RS12765	0.04	1.6038124235701603	32049.SYNPCC7002_A2574
gene-SYNPCC7002_RS12765	4	-0.2731183926845425	32049.SYNPCC7002_A2574
gene-SYNPCC7002_RS12765	8	-0.3964433510982503	32049.SYNPCC7002_A2574
gene-SYNPCC7002_RS12765	30	-0.9342506797873736	32049.SYNPCC7002_A2574
gene-SYNPCC7002_RS12770	0.04	-1.421785535569296	32049.SYNPCC7002_A2575
gene-SYNPCC7002_RS12770	4	-0.014874731007576858	32049.SYNPCC7002_A2575
gene-SYNPCC7002_RS12770	8	0.8482824082663749	32049.SYNPCC7002_A2575
gene-SYNPCC7002_RS12770	30	0.5883778583105101	32049.SYNPCC7002_A2575
gene-SYNPCC7002_RS12775	0.04	-1.540624578117795	32049.SYNPCC7002_A2576
gene-SYNPCC7002_RS12775	4	0.6196516312945506	32049.SYNPCC7002_A2576
gene-SYNPCC7002_RS12775	8	0.5034105739821344	32049.SYNPCC7002_A2576
gene-SYNPCC7002_RS12775	30	0.41756237284111763	32049.SYNPCC7002_A2576
gene-SYNPCC7002_RS12780	0.04	1.2028586768153642	32049.SYNPCC7002_A2577
gene-SYNPCC7002_RS12780	4	-1.080559161800534	32049.SYNPCC7002_A2577
gene-SYNPCC7002_RS12780	8	-0.49963605932201427	32049.SYNPCC7002_A2577
gene-SYNPCC7002_RS12780	30	0.3773365443072045	32049.SYNPCC7002_A2577
gene-SYNPCC7002_RS12785	0.04	1.638639287642234	32049.SYNPCC7002_A2578
gene-SYNPCC7002_RS12785	4	-0.42200450086896985	32049.SYNPCC7002_A2578
gene-SYNPCC7002_RS12785	8	-0.48942350777154026	32049.SYNPCC7002_A2578
gene-SYNPCC7002_RS12785	30	-0.7272112790017116	32049.SYNPCC7002_A2578
gene-SYNPCC7002_RS12790	0.04	1.6021815895809297	32049.SYNPCC7002_A2579
gene-SYNPCC7002_RS12790	4	-0.4830733291271198	32049.SYNPCC7002_A2579
gene-SYNPCC7002_RS12790	8	-0.8732766559898139	32049.SYNPCC7002_A2579
gene-SYNPCC7002_RS12790	30	-0.2458316044639926	32049.SYNPCC7002_A2579
gene-SYNPCC7002_RS12800	0.04	-1.661278659807753	32049.SYNPCC7002_A2581
gene-SYNPCC7002_RS12800	4	0.43927808299731386	32049.SYNPCC7002_A2581
gene-SYNPCC7002_RS12800	8	0.5972494143656242	32049.SYNPCC7002_A2581
gene-SYNPCC7002_RS12800	30	0.6247511624448172	32049.SYNPCC7002_A2581
gene-SYNPCC7002_RS12805	0.04	-1.2623596489427038	32049.SYNPCC7002_A2582
gene-SYNPCC7002_RS12805	4	0.2368078174633338	32049.SYNPCC7002_A2582
gene-SYNPCC7002_RS12805	8	0.8254230112394936	32049.SYNPCC7002_A2582
gene-SYNPCC7002_RS12805	30	0.20012882023988637	32049.SYNPCC7002_A2582
gene-SYNPCC7002_RS12810	0.04	-1.6145988588763198	32049.SYNPCC7002_A2583
gene-SYNPCC7002_RS12810	4	0.3591489611165941	32049.SYNPCC7002_A2583
gene-SYNPCC7002_RS12810	8	0.43343730873139796	32049.SYNPCC7002_A2583
gene-SYNPCC7002_RS12810	30	0.8220125890283574	32049.SYNPCC7002_A2583
gene-SYNPCC7002_RS12815	0.04	-1.545895699181384	32049.SYNPCC7002_A2584
gene-SYNPCC7002_RS12815	4	0.6926822656871198	32049.SYNPCC7002_A2584
gene-SYNPCC7002_RS12815	8	0.6225970682554253	32049.SYNPCC7002_A2584
gene-SYNPCC7002_RS12815	30	0.23061636523884785	32049.SYNPCC7002_A2584
gene-SYNPCC7002_RS12820	0.04	1.4014538314529887	32049.SYNPCC7002_A2585
gene-SYNPCC7002_RS12820	4	-0.11127630731973734	32049.SYNPCC7002_A2585
gene-SYNPCC7002_RS12820	8	-1.1754616241769376	32049.SYNPCC7002_A2585
gene-SYNPCC7002_RS12820	30	-0.11471589995631909	32049.SYNPCC7002_A2585
gene-SYNPCC7002_RS12825	0.04	1.4646138938124347	32049.SYNPCC7002_A2586
gene-SYNPCC7002_RS12825	4	-0.9130610068731515	32049.SYNPCC7002_A2586
gene-SYNPCC7002_RS12825	8	-0.7643905502690347	32049.SYNPCC7002_A2586
gene-SYNPCC7002_RS12825	30	0.21283766332975762	32049.SYNPCC7002_A2586
gene-SYNPCC7002_RS12835	0.04	0.9567509293028255	32049.SYNPCC7002_A2589
gene-SYNPCC7002_RS12835	4	-0.9794655791251016	32049.SYNPCC7002_A2589
gene-SYNPCC7002_RS12835	8	-0.7288622116583143	32049.SYNPCC7002_A2589
gene-SYNPCC7002_RS12835	30	0.7515768614806096	32049.SYNPCC7002_A2589
gene-SYNPCC7002_RS12840	0.04	-1.3666974314964364	32049.SYNPCC7002_A2590
gene-SYNPCC7002_RS12840	4	0.5499981914150704	32049.SYNPCC7002_A2590
gene-SYNPCC7002_RS12840	8	0.5318887863927871	32049.SYNPCC7002_A2590
gene-SYNPCC7002_RS12840	30	0.28481045368854946	32049.SYNPCC7002_A2590
gene-SYNPCC7002_RS12845	0.04	-1.5704829996096894	32049.SYNPCC7002_A2591
gene-SYNPCC7002_RS12845	4	0.23617004686393786	32049.SYNPCC7002_A2591
gene-SYNPCC7002_RS12845	8	0.49366566973000237	32049.SYNPCC7002_A2591
gene-SYNPCC7002_RS12845	30	0.8406472830157563	32049.SYNPCC7002_A2591
gene-SYNPCC7002_RS12850	0.04	-0.6662972950849877	32049.SYNPCC7002_A2592
gene-SYNPCC7002_RS12850	4	0.040467581890600623	32049.SYNPCC7002_A2592
gene-SYNPCC7002_RS12850	8	0.93916114883037	32049.SYNPCC7002_A2592
gene-SYNPCC7002_RS12850	30	-0.31333143563600385	32049.SYNPCC7002_A2592
gene-SYNPCC7002_RS12855	0.04	1.4954288832300562	32049.SYNPCC7002_A2593
gene-SYNPCC7002_RS12855	4	-0.21950442203212267	32049.SYNPCC7002_A2593
gene-SYNPCC7002_RS12855	8	-0.3489466900003044	32049.SYNPCC7002_A2593
gene-SYNPCC7002_RS12855	30	-0.926977771197622	32049.SYNPCC7002_A2593
gene-SYNPCC7002_RS12865	0.04	1.5063898780067966	32049.SYNPCC7002_A2594
gene-SYNPCC7002_RS12865	4	-0.28388460867816123	32049.SYNPCC7002_A2594
gene-SYNPCC7002_RS12865	8	-0.06285547265919844	32049.SYNPCC7002_A2594
gene-SYNPCC7002_RS12865	30	-1.159649796669434	32049.SYNPCC7002_A2594
gene-SYNPCC7002_RS12870	0.04	1.5212374134225013	32049.SYNPCC7002_A2595
gene-SYNPCC7002_RS12870	4	-0.2927641295582939	32049.SYNPCC7002_A2595
