Geneid	CO2-0-04percent_Lane1-S1_CO2-adaptation	CO2-0-04percent_Lane2-S2_CO2-adaptation	CO2-0-04percent_Lane2-S3_CO2-adaptation	CO2-0-04percent_Lane2-S4_CO2-adaptation	CO2-30percent_Lane1-S14_CO2-adaptation	CO2-30percent_Lane1-S16_CO2-adaptation	CO2-30percent_Lane2-S13_CO2-adaptation	CO2-30percent_Lane2-S15_CO2-adaptation	CO2-4percent_Lane1-S6_CO2-adaptation	CO2-4percent_Lane1-S7_CO2-adaptation	CO2-4percent_Lane2-S5_CO2-adaptation	CO2-4percent_Lane2-S8_CO2-adaptation	CO2-8percent_Lane1-S12_CO2-adaptation	CO2-8percent_Lane2-S10_CO2-adaptation	CO2-8percent_Lane2-S11_CO2-adaptation	CO2-8percent_Lane2-S9_CO2-adaptation
gene-SYNPCC7002_RS12105	611	508	587	513	674	562	468	535	570	806	511	704	593	383	532	428
gene-SYNPCC7002_RS12110	12157	11887	13539	13686	49148	31555	30060	35385	14326	19507	11931	15983	13374	10913	15517	10304
gene-SYNPCC7002_RS12115	2380	2035	1635	1531	8946	7681	6605	6247	4468	5778	3840	4632	4710	3059	4088	3350
gene-SYNPCC7002_RS16730	537	532	401	463	1775	1322	1260	1387	1172	1743	1105	1359	1355	829	1239	1035
gene-SYNPCC7002_RS12120	3210	2720	2065	2037	10290	8455	7320	7186	8483	10690	8730	9354	9681	5961	8640	7554
gene-SYNPCC7002_RS12125	1481	1203	1406	1301	3601	2879	2850	2623	3257	4362	2890	3393	3135	2077	2907	2375
gene-SYNPCC7002_RS12130	865	712	872	746	1085	938	880	753	1167	1321	919	1141	970	725	1006	791
gene-SYNPCC7002_RS12135	4253	3695	3331	3619	5230	4094	3769	3621	4467	5675	3696	4806	4393	2713	4036	3211
gene-SYNPCC7002_RS12140	8381	7312	5851	6538	14484	12177	11196	9790	17092	20887	17413	19997	18891	10892	15828	14231
gene-SYNPCC7002_RS12145	769	700	565	522	772	637	497	436	1016	1367	1077	1148	1061	578	878	866
gene-SYNPCC7002_RS12150	337	350	314	303	532	399	327	332	439	683	519	414	631	287	542	401
gene-SYNPCC7002_RS12155	276	229	266	254	429	381	336	337	345	491	398	305	421	235	338	381
gene-SYNPCC7002_RS12160	3594	2797	2796	2768	7260	5939	5205	5142	6318	8497	5825	6849	6612	4061	5984	5072
gene-SYNPCC7002_RS12165	234	215	167	202	1654	1287	1247	1119	1798	2260	1688	1913	1682	1204	1756	1359
gene-SYNPCC7002_RS12170	1026	969	1071	1057	1064	915	767	736	617	909	663	657	597	392	610	511
gene-SYNPCC7002_RS12175	165	178	113	89	428	289	260	246	393	530	341	392	468	288	407	361
gene-SYNPCC7002_RS12180	1459	1174	972	891	5027	4409	4009	3517	5350	7108	4920	5744	5775	3573	4764	4064
gene-SYNPCC7002_RS12185	3921	3345	2700	2880	6631	6032	4981	5221	11130	16292	10454	9324	12277	7827	12347	9617
gene-SYNPCC7002_RS12190	20343	16769	14692	13789	40339	30244	28837	28244	65283	83896	55222	52302	64238	46005	64978	48529
gene-SYNPCC7002_RS12195	268	242	311	237	249	215	193	150	222	340	268	281	262	141	254	206
gene-SYNPCC7002_RS12200	2057	1576	1649	1339	2757	2296	2106	1670	2044	2354	2120	2352	2463	1245	1727	1726
gene-SYNPCC7002_RS12205	2921	2464	1972	2235	4876	4534	3896	3381	4752	6412	4244	4929	4476	3211	4178	3354
gene-SYNPCC7002_RS12210	2913	2443	2507	2456	2734	2252	1955	1854	2085	3000	2063	2958	2205	1438	2122	1840
gene-SYNPCC7002_RS12215	12429	9868	9797	9349	12457	10565	9533	7799	12413	15274	12662	13872	12697	7153	10657	9515
gene-SYNPCC7002_RS12220	693	653	523	573	652	497	524	423	549	750	490	618	498	324	404	357
gene-SYNPCC7002_RS12225	1703	1348	1333	1405	2164	1685	1578	1319	1281	2046	1300	1929	1387	913	1323	1126
gene-SYNPCC7002_RS12230	2099	2092	2033	1908	4143	3302	2988	2903	3513	4509	2937	3545	3376	2602	3305	2361
gene-SYNPCC7002_RS12235	4543	4181	4740	4154	10847	8425	7557	7422	7459	9668	6693	7425	7563	5124	7107	5898
gene-SYNPCC7002_RS12240	468	386	528	483	852	531	643	620	725	1088	633	625	695	515	735	476
gene-SYNPCC7002_RS12245	1556	1384	1238	1177	3552	2984	2719	2522	2903	3838	2716	3172	3046	2003	2701	2353
gene-SYNPCC7002_RS12250	617	569	504	572	830	649	766	547	420	660	514	581	575	375	548	547
gene-SYNPCC7002_RS12255	249	203	186	214	387	261	172	206	217	271	179	235	244	145	188	175
gene-SYNPCC7002_RS12260	2919	2933	3617	3716	4227	2990	2899	3257	2079	3079	1697	2155	2088	1443	2079	1558
gene-SYNPCC7002_RS12265	649	555	597	680	1197	987	894	853	728	977	504	695	634	413	571	399
gene-SYNPCC7002_RS12270	184	187	194	192	236	239	205	197	222	282	192	274	239	169	186	164
gene-SYNPCC7002_RS12275	1524	1227	982	1131	3209	2586	2432	2228	3184	3970	2376	2797	2769	1985	2696	2099
gene-SYNPCC7002_RS12280	871	654	655	751	1023	920	814	861	1077	1446	916	1068	960	724	967	817
gene-SYNPCC7002_RS16735	17	15	15	9	5	8	8	7	8	8	6	17	10	2	12	10
gene-SYNPCC7002_RS12285	73443	64317	57456	59889	49446	43137	39728	34796	71132	85783	58522	64227	70533	47727	63172	52928
gene-SYNPCC7002_RS12290	1951	1555	1447	1618	2328	2064	1912	1840	2250	2627	1709	2032	1787	1254	1646	1386
gene-SYNPCC7002_RS12295	645	713	677	710	627	473	432	405	526	608	422	477	512	315	479	366
gene-SYNPCC7002_RS12300	4181	3320	3477	3576	4689	4221	3278	3314	3808	4675	3291	3760	3617	2280	3224	2865
gene-SYNPCC7002_RS12305	2991	2670	3077	2953	5149	4222	3820	3612	3271	4056	3112	3835	3136	2065	3063	2474
gene-SYNPCC7002_RS12310	624	592	631	576	1076	777	723	748	767	985	686	805	736	463	738	525
gene-SYNPCC7002_RS12315	459	404	372	399	778	572	535	470	447	571	412	498	495	304	448	328
gene-SYNPCC7002_RS12320	1048	806	827	858	1377	1231	1037	878	976	1298	987	1246	1088	619	903	818
gene-SYNPCC7002_RS12325	165	140	181	190	215	163	150	128	141	174	121	158	147	92	140	108
gene-SYNPCC7002_RS12330	181	133	134	142	179	166	123	133	120	180	114	163	155	78	109	112
gene-SYNPCC7002_RS12335	702	646	600	589	594	503	460	403	419	546	281	345	362	309	363	234
gene-SYNPCC7002_RS12340	1000	831	636	659	1971	1685	1433	1262	2497	3252	2494	2797	2586	1607	2196	1924
gene-SYNPCC7002_RS12345	7224	6494	5854	6368	11264	9019	8709	8447	15283	19793	12402	15465	13647	10134	13910	10155
gene-SYNPCC7002_RS12350	375	288	301	257	568	393	391	339	592	683	382	576	540	381	502	341
gene-SYNPCC7002_RS12355	1612	1489	1572	1393	1252	999	1074	934	1678	1992	1364	2011	1292	1033	1401	1079
gene-SYNPCC7002_RS12360	59	40	37	36	140	110	115	107	85	128	77	83	68	51	93	60
gene-SYNPCC7002_RS12365	57063	57426	54245	57308	4925	4372	4296	3332	4902	5625	4504	4989	5024	2930	3991	3682
gene-SYNPCC7002_RS12370	68839	75590	80426	95687	6835	4763	4906	4542	6094	7287	4781	5012	5136	3677	5723	4348
gene-SYNPCC7002_RS12375	1581	1409	1788	1802	1711	1433	1137	1223	832	1130	765	868	841	579	776	767
gene-SYNPCC7002_RS12380	354	366	459	508	348	270	248	263	161	247	160	165	163	132	196	107
gene-SYNPCC7002_RS12385	510	422	467	388	554	447	405	365	535	566	500	510	457	270	446	397
gene-SYNPCC7002_RS12390	631	507	472	516	825	637	635	554	495	687	465	595	463	326	399	375
gene-SYNPCC7002_RS12395	279	248	183	149	366	302	247	213	409	525	395	519	400	305	406	309
gene-SYNPCC7002_RS12400	501	320	390	377	793	580	533	541	1008	1490	861	1257	985	812	943	832
gene-SYNPCC7002_RS12405	360	273	228	269	786	551	487	486	964	1476	872	1135	963	879	1058	880
gene-SYNPCC7002_RS12410	520	416	285	447	1150	761	758	753	1725	2599	1390	1984	2110	1438	2016	1534
gene-SYNPCC7002_RS12415	370	307	244	294	618	421	370	362	377	452	350	458	394	234	342	262
gene-SYNPCC7002_RS16200	1948	1763	1936	1850	2535	1960	1875	1725	1769	2206	1495	1881	1609	1068	1627	1278
gene-SYNPCC7002_RS16205	2799	2389	2842	2591	3053	2230	2269	1927	2249	2761	1918	2357	2239	1365	2052	1562
gene-SYNPCC7002_RS12430	2529	2310	2035	2239	3356	2646	2384	2551	3903	5739	3342	4578	3280	2688	3593	2526
gene-SYNPCC7002_RS12435	271	223	145	172	438	432	359	272	418	509	332	424	384	239	403	300
gene-SYNPCC7002_RS12440	4073	3302	2605	2824	8349	6370	5932	5730	20521	25633	15097	14449	17008	12670	17860	13232
gene-SYNPCC7002_RS12445	12967	10161	8832	9224	18665	16294	14940	12075	25411	30934	22549	21521	27095	17260	24002	21655
gene-SYNPCC7002_RS12450	537	467	393	382	1719	1220	1141	1052	1412	1654	1179	1438	1344	1008	1359	1033
gene-SYNPCC7002_RS12460	1478	1328	1553	1295	2512	1847	1858	1628	2957	3897	2433	2327	2817	2059	2881	2344
gene-SYNPCC7002_RS16485	31	32	29	28	68	41	38	35	49	66	51	88	33	19	46	37
gene-SYNPCC7002_RS12465	1009	819	841	809	1820	1501	1332	1181	1559	2156	1147	1506	1179	966	1309	1040
gene-SYNPCC7002_RS12470	1577	1182	1673	1439	541	433	401	322	498	679	404	544	394	347	438	385
gene-SYNPCC7002_RS12475	1529	1196	1357	1281	2040	1570	1302	1412	1088	1389	1038	1249	1112	709	955	801
gene-SYNPCC7002_RS12480	972	646	446	487	1611	1350	1216	1204	2276	2912	2113	2837	1970	1608	2049	1509
gene-SYNPCC7002_RS12485	741	498	475	470	1347	1079	967	884	1358	1699	1186	1349	1417	843	1267	1122
gene-SYNPCC7002_RS12490	226	190	148	209	412	312	293	253	321	452	334	358	301	250	316	283
gene-SYNPCC7002_RS12495	1898	1527	1248	1197	3656	2987	2759	2676	3132	4172	2734	3420	3031	1950	2769	2341
gene-SYNPCC7002_RS12500	403	401	484	394	971	749	740	644	148	219	121	148	87	88	132	91
gene-SYNPCC7002_RS12505	5117	3431	2758	2254	5997	6592	4670	3909	6384	7893	7552	10360	9256	4588	5499	6138
gene-SYNPCC7002_RS12510	385	340	356	348	619	421	395	410	796	1055	644	630	731	599	832	601
gene-SYNPCC7002_RS12515	3465	2974	3068	2844	2496	2195	1766	1682	2505	2872	2214	2814	2359	1513	2282	1800
gene-SYNPCC7002_RS12520	10	8	12	10	8	8	4	6	8	16	10	2	2	4	18	14
gene-SYNPCC7002_RS12525	332	223	261	231	782	533	519	550	777	970	565	699	743	532	779	538
gene-SYNPCC7002_RS16740	8570	9081	10400	10599	16876	11447	11292	11148	7893	10124	6270	7017	7744	5518	8108	6107
gene-SYNPCC7002_RS12530	3251	3379	3149	3511	9118	6688	6455	7132	3869	5234	3482	4213	4227	2805	3743	3101
gene-SYNPCC7002_RS12535	433	428	352	317	3056	2409	1784	2336	579	780	564	695	661	417	554	470
gene-SYNPCC7002_RS12540	1307	1126	1001	1163	2869	2175	1782	2230	1518	2332	1295	1680	1723	1071	1751	1257
gene-SYNPCC7002_RS12550	48564	41757	40670	40622	58155	44470	43573	41268	90308	118688	79615	79377	95955	63131	94308	76165
gene-SYNPCC7002_RS12555	632	562	645	588	960	870	691	676	1091	1425	965	978	1123	802	1162	947
gene-SYNPCC7002_RS12560	3661	3273	2939	2511	6495	5208	4622	3938	6801	8420	6317	6415	7478	4464	6133	5435
gene-SYNPCC7002_RS12565	633	505	704	619	790	568	534	568	605	946	715	710	708	448	659	469
gene-SYNPCC7002_RS12570	186	188	194	242	237	179	185	195	134	228	167	157	140	113	147	107
gene-SYNPCC7002_RS12575	4801	4413	4580	4282	8436	6731	6272	5717	7733	10366	6904	7849	8722	5552	7981	6198
gene-SYNPCC7002_RS12580	497	446	409	351	1610	1214	1180	1077	1510	2062	1308	1512	1715	1043	1520	1126
gene-SYNPCC7002_RS12585	1546	1475	1514	1387	4883	3718	3178	3374	3354	4554	3194	3654	3402	2444	3465	2594
gene-SYNPCC7002_RS12590	97	97	91	104	1137	1003	778	739	575	646	542	877	566	363	484	381
gene-SYNPCC7002_RS12595	888	692	671	632	423	342	331	295	493	715	422	559	495	339	456	366
gene-SYNPCC7002_RS12600	29872	26737	25241	24467	14670	12320	11146	10230	13185	17090	12700	15473	13752	9454	12886	10381
gene-SYNPCC7002_RS12605	1129	945	901	856	1149	940	884	760	1114	1592	1153	1280	1126	814	1073	867
gene-SYNPCC7002_RS12610	8169	8254	7647	7928	13702	10418	9560	9965	8409	10862	7328	9533	8080	5794	8210	6464
gene-SYNPCC7002_RS12615	2847	2733	2189	2620	4290	2938	2993	2823	3162	4051	3235	3628	3156	2025	3391	2647
gene-SYNPCC7002_RS12620	704	734	731	598	1537	1385	1275	1147	1801	2372	1616	1831	1719	1019	1474	1282
gene-SYNPCC7002_RS12625	4667	4053	4885	4284	9437	7646	6993	6676	9543	11739	8097	9339	8736	6179	8553	6650
gene-SYNPCC7002_RS12630	44174	36228	31053	33201	24636	21356	19407	18133	20690	30894	18697	24159	20400	14496	19651	15295
gene-SYNPCC7002_RS12635	391	264	250	244	411	298	275	232	220	269	185	228	220	112	183	148
gene-SYNPCC7002_RS12640	977	855	814	764	1998	1515	1386	1393	2010	2694	1727	2127	1606	1307	1728	1195
gene-SYNPCC7002_RS12645	1631	1274	1326	1400	3029	2381	2233	2268	2664	3970	2385	2943	2390	1885	2658	1888
gene-SYNPCC7002_RS12650	997	919	1152	1103	566	404	386	376	474	556	422	452	426	302	469	364
gene-SYNPCC7002_RS12655	1154	746	691	636	2095	1770	1538	1558	2199	2783	1936	2551	2028	1526	1842	1456
gene-SYNPCC7002_RS12660	4501	3816	4209	3908	6948	5595	4908	4902	4932	6551	4007	5478	4707	3421	4673	3362
gene-SYNPCC7002_RS12665	1212	1072	1028	1054	3310	2464	2353	2336	2950	3756	2274	2892	2782	1987	2656	1931
gene-SYNPCC7002_RS12670	284	241	236	237	546	353	412	376	380	557	355	411	396	244	310	291
gene-SYNPCC7002_RS12675	12940	12510	13890	14493	12972	9457	8928	9264	12613	16229	10118	12840	10937	8264	12093	8264
gene-SYNPCC7002_RS12680	1366	1448	1069	1280	5545	4378	3728	3766	1510	2155	1544	1988	1649	1127	1508	1221
gene-SYNPCC7002_RS12685	543	487	421	392	1254	1057	987	889	1598	1878	1140	1318	1262	922	1265	961
gene-SYNPCC7002_RS12690	1062	832	581	582	3101	2475	2246	2320	3994	5395	3156	3390	3956	2595	3485	2833
gene-SYNPCC7002_RS12695	1136	981	534	532	3420	2998	2811	2408	5105	6367	4212	4801	5201	3309	4315	3607
gene-SYNPCC7002_RS12700	305	252	286	270	383	334	261	253	330	442	251	274	306	175	312	283
gene-SYNPCC7002_RS12705	2401	2088	2336	2126	2011	1699	1445	1459	1288	1581	1106	1627	1173	781	981	755
gene-SYNPCC7002_RS16490	997	916	1404	1190	3390	2526	2422	2040	1347	1570	1000	1227	1259	861	1242	956
gene-SYNPCC7002_RS12720	1463	1140	1073	1018	2609	2307	1853	1678	2793	3614	2689	3209	2838	1785	2662	2287
gene-SYNPCC7002_RS12725	640	589	384	419	1198	1081	961	796	1341	1669	1321	1523	1365	839	1141	1161
gene-SYNPCC7002_RS12730	383	310	240	240	451	414	343	308	494	648	494	564	623	358	432	448
gene-SYNPCC7002_RS12735	678	461	573	552	750	719	615	563	704	955	725	776	865	459	621	583
gene-SYNPCC7002_RS12740	1584	1273	1297	1343	1296	1240	1141	793	1064	1499	970	1235	1032	610	860	800
gene-SYNPCC7002_RS12745	812	755	706	663	1892	1489	1332	1481	825	884	686	831	773	529	668	556
gene-SYNPCC7002_RS12750	3278	2882	2690	2746	8153	6046	5380	5533	4111	5315	3229	4663	4080	2895	3823	2977
gene-SYNPCC7002_RS12755	2863	2442	3028	3237	1776	1460	1481	1406	901	1086	788	1034	768	540	645	556
gene-SYNPCC7002_RS12760	2083	1741	1644	1742	1456	1067	1007	1032	1624	2075	1330	1682	1534	963	1392	1016
gene-SYNPCC7002_RS12765	1514	1361	1427	1320	786	586	565	563	867	1079	808	944	733	603	848	544
gene-SYNPCC7002_RS12770	432	353	353	338	858	677	631	627	763	903	549	615	716	504	739	531
gene-SYNPCC7002_RS12775	283	249	277	238	574	480	483	466	555	719	486	537	530	316	550	374
gene-SYNPCC7002_RS12780	4757	4345	4681	4606	7309	5569	5378	5226	5223	6703	4343	5963	5129	3918	4999	4124
gene-SYNPCC7002_RS12785	51527	41580	48953	43726	40101	34001	31818	28305	36613	47894	36411	39580	37491	22862	33249	29409
gene-SYNPCC7002_RS12790	130216	97412	143290	115525	75999	57118	59876	56515	48007	80913	57775	57911	43403	30816	45074	33428
gene-SYNPCC7002_RS12795	1030	793	818	878	1423	1184	1104	958	1185	1729	1054	1274	1304	880	1152	989
gene-SYNPCC7002_RS12800	1185	980	970	932	3179	2567	2437	2189	2667	3277	2186	2750	2524	1778	2602	1901
gene-SYNPCC7002_RS12805	255	248	233	275	570	461	344	420	503	619	454	404	463	329	503	389
gene-SYNPCC7002_RS12810	4424	3788	3775	3712	10533	7972	7177	7215	8038	9917	6640	8865	7734	5500	7172	5774
gene-SYNPCC7002_RS12815	876	631	473	553	1670	1460	1349	1418	1815	2588	1430	1795	1647	1184	1638	1238
gene-SYNPCC7002_RS12820	1139	903	787	849	1214	966	862	855	1030	1359	843	1079	826	569	810	565
gene-SYNPCC7002_RS12825	1845	1794	2161	2270	1937	1333	1436	1269	880	1304	698	873	851	610	873	747
gene-SYNPCC7002_RS16210	3308	2780	3337	3039	3030	2477	2284	2162	1791	2337	1598	2383	1889	1021	1546	1264
gene-SYNPCC7002_RS12835	12024	12200	13411	13976	21771	16381	15502	15881	13645	18080	11481	15046	12805	9806	13769	10338
gene-SYNPCC7002_RS12840	625	470	333	357	1012	836	743	722	946	1286	748	898	935	600	816	629
gene-SYNPCC7002_RS12845	511	422	296	343	1627	1169	1021	1181	1019	1340	969	1103	1073	792	1017	862
gene-SYNPCC7002_RS12850	258	162	186	145	335	315	228	223	271	405	244	384	261	270	409	249
gene-SYNPCC7002_RS12855	875	834	1000	909	727	516	572	560	936	1004	615	737	635	536	763	499
gene-SYNPCC7002_RS12865	40130	42507	41700	49972	7572	5671	5177	5027	16203	15276	10986	13093	15600	9985	14096	12585
gene-SYNPCC7002_RS12870	12963	12549	12275	14572	3722	2562	2579	2664	6711	6765	4060	5340	5829	3961	5629	4574
gene-SYNPCC7002_RS12875	2495	2194	1974	1968	1074	744	725	722	1702	1674	1168	1615	1533	1005	1267	1129
gene-SYNPCC7002_RS12880	1191	1208	998	1068	1129	866	788	830	1140	1375	869	1159	909	702	832	742
gene-SYNPCC7002_RS12885	1724	1370	1477	1311	2566	2086	2027	1813	3431	4465	2782	4614	2493	2136	2686	1891
gene-SYNPCC7002_RS12890	4675	3658	3338	3166	6595	5613	5380	4840	6880	8943	5914	10336	4915	4060	4880	3640
gene-SYNPCC7002_RS12895	825	620	491	554	1160	1170	863	741	970	1400	1149	1803	953	615	824	684
gene-SYNPCC7002_RS12900	1218	869	848	798	1506	1354	1100	891	1382	1993	1431	2093	1343	866	1256	1044
gene-SYNPCC7002_RS12905	1878	1349	1312	1438	2265	1927	1756	1640	2414	3407	2380	3921	2012	1524	2162	1384
gene-SYNPCC7002_RS12910	515	525	497	480	1082	843	896	779	1128	1577	877	1023	921	731	1038	761
gene-SYNPCC7002_RS12915	677	483	474	507	1256	1080	904	752	816	925	647	889	643	398	630	497
gene-SYNPCC7002_RS12920	6286	5304	4959	5327	7109	5841	5532	5104	4109	5261	3986	4806	3713	2303	3606	2795
gene-SYNPCC7002_RS12925	2782	2650	2799	2858	3518	2727	2345	2389	3455	4133	2618	3562	3162	2370	3180	2422
gene-SYNPCC7002_RS12930	335	303	246	274	2084	1385	1223	1302	474	665	404	630	499	381	514	394
gene-SYNPCC7002_RS12935	3373	3144	3046	3034	2884	2153	2094	2117	3688	4469	2747	3538	3135	2319	3378	2315
gene-SYNPCC7002_RS12940	852	602	759	709	542	457	477	344	674	820	527	627	633	450	650	491
gene-SYNPCC7002_RS12945	3289	2933	2965	2781	2645	2263	1964	1958	2047	2812	1710	2563	1826	1366	1732	1376
gene-SYNPCC7002_RS12950	43	55	26	37	62	53	39	40	46	58	29	46	46	35	40	31
gene-SYNPCC7002_RS12955	430	300	293	283	1091	795	704	707	1068	1431	1023	937	1008	659	915	788
gene-SYNPCC7002_RS12960	1907	1671	1151	995	3029	2736	2468	2223	4355	5241	4835	5231	4905	3042	3834	3676
gene-SYNPCC7002_RS12965	1786	1573	1577	1545	3398	2680	2549	2436	2899	3741	2638	2869	2780	1864	2652	2071
gene-SYNPCC7002_RS12970	827	613	904	816	239	186	173	189	205	203	181	171	236	126	190	145
gene-SYNPCC7002_RS12975	902	720	962	997	444	360	333	309	355	507	293	281	287	201	313	248
gene-SYNPCC7002_RS12980	2884	2725	3007	3113	4965	3599	3357	3351	2170	3055	1742	2359	2073	1598	2225	1668
gene-SYNPCC7002_RS12985	202	133	101	96	223	235	215	148	146	234	160	239	172	93	133	117
gene-SYNPCC7002_RS12990	6613	5747	5356	5575	6292	5289	5028	3960	6850	8250	6076	6686	6671	5033	6304	5241
gene-SYNPCC7002_RS12995	51586	42991	48665	49020	41658	33092	32131	30434	66368	77035	51608	52728	62081	42433	58561	48687
gene-SYNPCC7002_RS13000	9772	7805	11106	10320	6292	4568	4924	4063	9188	10492	6965	4984	5420	5411	8605	5700
gene-SYNPCC7002_RS13005	624	489	520	584	1026	751	738	764	836	1181	752	822	765	604	749	561
gene-SYNPCC7002_RS13010	3990	3363	3268	3030	5056	4726	4169	3471	5049	6971	5070	6327	5699	3477	4783	3966
gene-SYNPCC7002_RS13015	775	578	621	562	1269	1038	1024	949	1326	1759	1117	1597	1144	822	1287	917
gene-SYNPCC7002_RS13020	765	684	754	698	1292	1192	1030	947	980	1184	883	1106	1011	644	826	764
gene-SYNPCC7002_RS13025	2366	1575	1670	1546	2153	1706	1654	1468	1747	2243	1510	2033	1279	942	1433	1076
gene-SYNPCC7002_RS13030	664	555	645	626	944	828	766	620	1104	1240	919	1097	977	693	902	652
gene-SYNPCC7002_RS13035	1325	1214	1109	1080	5440	4270	3611	3907	1752	2865	1579	2489	1863	1342	1980	1347
gene-SYNPCC7002_RS13040	24276	20776	21671	22365	33306	27656	24540	24406	29763	41305	26764	32680	30256	20819	28062	22656
gene-SYNPCC7002_RS13045	3112	2569	2356	2094	5248	4838	4111	3725	5639	7367	5680	6361	6302	3900	5297	4849
gene-SYNPCC7002_RS16495	20377	16727	18424	23120	41377	30414	35125	34417	27805	32794	25113	19165	16915	15991	26050	19996
gene-SYNPCC7002_RS13050	499	334	296	319	458	403	359	260	391	551	373	342	341	293	351	275
gene-SYNPCC7002_RS13055	269	169	102	127	551	393	347	375	450	626	370	538	471	281	440	283
gene-SYNPCC7002_RS13060	1309	1096	914	843	3744	2942	2749	2685	3166	4291	2681	3106	3029	2291	3055	2231
gene-SYNPCC7002_RS13065	643	585	548	563	1537	1407	1268	1144	1784	2283	1505	1840	1715	1105	1573	1275
gene-SYNPCC7002_RS13070	2799	2586	3248	3136	2308	1719	1633	1669	3313	3474	2044	2347	2566	2115	2611	1923
gene-SYNPCC7002_RS16750	45	24	39	23	47	27	31	28	47	77	49	60	52	33	33	52
gene-SYNPCC7002_RS13075	802	672	735	684	3110	2305	1997	1894	1428	1730	1207	1308	1452	991	1266	1165
gene-SYNPCC7002_RS13080	2395	2045	2201	2075	4013	3426	3096	3011	4161	5409	3638	4082	4121	2723	3760	3219
gene-SYNPCC7002_RS16215	107	95	141	115	134	109	88	109	107	137	89	95	92	58	79	48
gene-SYNPCC7002_RS13090	457	454	465	467	388	350	306	283	216	278	288	308	260	156	227	246
gene-SYNPCC7002_RS13095	730	755	927	858	625	524	511	440	337	508	395	467	348	241	317	315
gene-SYNPCC7002_RS13100	109	88	52	75	296	218	177	173	194	247	218	313	237	140	154	181
gene-SYNPCC7002_RS13105	668	599	467	511	1163	1017	822	848	931	1366	981	1379	997	659	926	822
gene-SYNPCC7002_RS16220	3490	2984	3222	3015	3997	2829	2771	2738	2251	2754	1837	2501	2223	1626	2116	1759
gene-SYNPCC7002_RS13115	3635	3138	3167	3120	5363	4200	4331	3774	7664	9721	6452	7005	7711	5410	7261	5853
gene-SYNPCC7002_RS13120	2481	1876	1702	1437	2507	2082	1774	1470	2023	2678	1961	2801	2152	1315	1757	1410
gene-SYNPCC7002_RS13125	810	752	682	605	1205	913	938	841	1519	1864	1161	1469	1401	941	1309	890
gene-SYNPCC7002_RS13130	954	704	641	758	681	545	478	432	612	700	629	727	641	323	480	472
gene-SYNPCC7002_RS13135	706	670	524	590	703	616	542	518	624	827	568	785	578	421	527	434
gene-SYNPCC7002_RS13140	111	83	60	68	194	137	170	128	235	233	208	172	140	133	208	168
gene-SYNPCC7002_RS13145	261	238	286	244	327	346	263	213	188	159	122	151	135	94	155	119
gene-SYNPCC7002_RS13150	1718	1396	972	1139	6143	5097	4346	4438	9797	12708	7962	7647	9747	6636	8700	6988
gene-SYNPCC7002_RS13155	511	489	517	567	708	470	421	419	629	864	616	602	553	377	658	492
gene-SYNPCC7002_RS13160	5079	4212	4319	4552	7582	6088	5376	5267	6528	7998	6096	7239	6581	4404	6200	5291
gene-SYNPCC7002_RS13165	722	613	677	651	1021	783	709	687	732	1046	621	880	777	476	698	598
gene-SYNPCC7002_RS16755	55	37	25	37	70	68	40	50	118	200	97	122	104	60	101	76
gene-SYNPCC7002_RS13170	380	296	221	240	388	254	269	290	446	697	416	479	445	348	447	333
gene-SYNPCC7002_RS13175	506	359	304	302	999	879	725	757	1852	2582	1608	1613	1612	1043	1489	1173
gene-SYNPCC7002_RS13180	285	291	301	247	651	507	464	433	612	815	610	726	637	368	559	459
gene-SYNPCC7002_RS13185	830	584	881	632	845	804	687	543	1051	1218	1053	1117	1042	596	819	820
gene-SYNPCC7002_RS13190	3075	2487	2989	2986	5161	3828	3795	3385	6183	8587	6628	6674	6361	4260	6451	5346
gene-SYNPCC7002_RS13195	4216	3118	3623	3491	6359	4810	4588	4315	8082	10654	7475	7917	7508	5025	7205	6090
gene-SYNPCC7002_RS13200	13039	10349	9480	9700	24043	20298	18959	16467	26798	34631	24915	25452	28127	18138	24882	21781
gene-SYNPCC7002_RS13205	2	6	6	4	2	0	6	4	4	0	8	2	0	2	4	0
gene-SYNPCC7002_RS13210	544	497	323	431	1488	1075	1091	1067	904	1140	816	1120	986	675	989	788
gene-SYNPCC7002_RS13215	1578	1567	1696	1560	1711	1282	1287	1277	1314	1720	1116	1473	1427	883	1369	1063
gene-SYNPCC7002_RS13220	414	375	472	463	2122	1460	1451	1466	1865	2441	1280	1241	1804	1032	1595	1366
gene-SYNPCC7002_RS13225	930	648	730	666	3786	3543	3000	2654	4114	4500	3129	3328	4193	2469	3250	3201
gene-SYNPCC7002_RS13230	682	530	675	717	3268	2406	2286	2192	3834	4482	2623	2431	3587	2291	3340	2716
gene-SYNPCC7002_RS13235	646	483	573	569	3440	2707	2531	2514	2904	3510	2059	2211	2860	1774	2435	2271
gene-SYNPCC7002_RS13240	1506	1338	1461	1504	8130	7170	6388	6111	6378	7519	4761	5211	6707	4170	5631	4792
gene-SYNPCC7002_RS13245	1345	1049	1287	1342	6596	5236	5111	4948	4788	5698	3639	3606	4904	2876	4378	3766
gene-SYNPCC7002_RS13250	1082	977	1086	1131	6077	4612	4563	4480	4974	6250	3674	3083	5288	3232	4616	4072
